,X1,X2,Opportunity_cost,Y,C_bool
0,0.7500000000000001,3.250000000000001,0.0,32.199977997889874,0
1,3.75,3.75,0.0,25.968172871328772,0
2,4.25,2.25,0.0,22.43705469066631,1
3,4.75,1.7500000000000002,0.0,21.65586972829465,1
4,0.25,1.25,0.0,36.108024995062806,0
5,1.7500000000000002,4.75,0.0,24.691789970860697,1
6,2.75,4.25,0.0,18.20190816708424,0
7,2.25,0.25,0.0,27.65670035335466,1
8,1.25,0.7500000000000001,0.0,32.306773202897205,1
9,3.250000000000001,2.75,0.0,31.390633769517542,1
10,1.8455112088956276,1.045655544248897,8.722821766220541,29.96269260343466,1
11,1.2306594492048066,0.8494001211438464,8.654571499429466,32.596205283935674,0
12,1.0992170355340656,0.6836818268099065,8.488283577680207,32.686374480916335,1
13,1.0666365285294606,0.6944706627658501,8.432935948305186,32.82115054494071,0
14,1.0666348035720374,0.6731112275302332,8.416331608030752,32.75627872144585,1
15,1.0339047660925795,0.6394578716049627,8.416331608030752,32.75127236790002,1
16,1.0358088904538534,0.6390084473007974,8.416331608030752,32.74432314313126,1
17,1.064602235915037,0.6742061952077645,8.416331608030752,32.76860664154544,0
18,1.054097304392642,0.658368770342237,8.416331608030752,32.752718159701566,1
19,1.0339047660925795,0.6394578716049627,8.416331608030752,32.7513120375272,1
20,1.0817851017258602,0.692832083867146,8.416331608030752,32.77045164095838,0
21,1.0698137560441432,0.6738596536943785,8.41633160803076,32.74905696689168,1
22,1.0816590862543547,0.6897110543826348,8.41633160803076,32.76132406705014,0
23,1.0344880965614782,0.6391839701252232,8.41633160803076,32.747749129715814,1
24,1.0817851017258606,0.6928320838671447,8.41633160803076,32.768672105905914,0
25,1.062128235777964,0.6637951102661455,8.41633160803076,32.743076985379275,1
26,1.059594722580591,0.6656937219619997,8.41633160803076,32.75847275394478,1
27,1.059280291244507,0.6661366421948011,8.414921410913308,32.76025815887693,1
28,1.0595700426739256,0.665746443991376,8.414921410913308,32.75909096540865,1
29,1.0591980355393273,0.6661371837544152,8.41467121587985,32.76164835001607,1
30,1.0339047919259698,0.6394578821239689,8.41467121587985,32.74984792901503,1
31,1.0817846741972295,0.6928288663312413,8.41467121587985,32.76891188623686,0
32,1.0817851017258602,0.692832083867146,8.41467121587985,32.76867544452028,0
33,1.062214309294894,0.6635867706301576,8.41467121587985,32.742248442895715,1
34,1.0595700426739256,0.665746443991376,8.41467121587985,32.75700100165244,1
35,1.0595228491893909,0.6658806373278697,8.41467121587985,32.7590443924605,1
36,1.0579563949836235,0.6668567378698456,8.41467121587985,32.764444080564566,0
37,1.0596175762404254,0.6657369433141233,8.41467121587985,32.75623949921264,1
38,1.05952608956838,0.6658443919619829,8.41467121587985,32.75903197225988,1
39,1.05952608956838,0.6658443919619829,8.41467121587985,32.7589016637286,1
40,1.0594982969561075,0.6659420825032032,8.41467121587985,32.75917858529146,1
41,1.05952608956838,0.6658443919619829,8.41467121587985,32.75687234668185,1
42,1.0592181831487855,0.6667022680198033,8.41467121587985,32.76203155298463,0
43,1.0593518313608736,0.6660816315168165,8.41467121587985,32.75991322192098,1
44,1.081672875223222,0.6925928107557993,8.41467121587985,32.76696568435161,0
45,1.0358089125957546,0.6390081536325,8.41467121587985,32.74167052122029,1
46,1.0592181831487855,0.6667022680198033,8.41467121587985,32.76095206037618,0
47,1.081672875223222,0.6925928107557993,8.41467121587985,32.76836215294898,0
48,1.0594719378691033,0.6660123638276184,8.41467121587985,32.75836375151592,1
49,1.059708905667242,0.6658763052120269,8.41467121587985,32.75709454794313,1
