,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-3.8894473813129826,1,0.0,0.0,0.0
1,0.0,0.0,5.8883711809313874,0,0.0,0.0,0.0
2,0.0,0.0,-7.212951637067622,1,0.0,0.0,0.0
3,0.0,0.0,-3.7301454037026347,1,0.0,0.0,0.0
4,0.0,0.0,-4.898868542363498,1,0.0,0.0,0.0
5,0.0,0.0,2.9367478464336663,1,0.0,0.0,0.0
6,0.0,0.0,-10.43046800578614,1,0.0,0.0,0.0
7,0.0,0.0,-9.529073954241714,1,0.0,0.0,0.0
8,0.0,0.0,-28.887736558177966,0,0.0,0.0,0.0
9,0.0,0.0,-1.5941571582672793,0,0.0,0.0,0.0
10,2.938601898390848,2.938601898390848,-14.067558587036295,1,0.0,2.938601898390848,6.174274328866343
11,2.938601898390848,2.938601898390848,2.007385110396885,0,0.0,2.938601898390848,6.174274328866345
12,2.938601898390848,2.938601898390848,-10.307913479928162,1,0.0,2.938601898390848,6.174274328866347
13,2.938601898390848,2.938601898390848,4.829204690340734,1,0.0,2.938601898390848,6.174274328866347
14,4.829813772159469,4.829813772159469,-7.977837291553167,1,0.0,4.829813772159469,6.174274328866347
15,4.829813772159469,4.829813772159469,-2.69287889367861,0,0.0,4.829813772159469,6.174274328866348
16,4.829813772159469,4.829813772159469,-11.56744530366095,1,0.0,4.829813772159469,6.174274328866348
