,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-19.9050467793014,0,0.0,0.0,0.0
1,0.0,0.0,2.38012047830695,0,0.0,0.0,0.0
2,0.0,0.0,-11.889639638090097,0,0.0,0.0,0.0
3,0.0,0.0,-9.842094209780157,0,0.0,0.0,0.0
4,0.0,0.0,-6.915221047706262,1,0.0,0.0,0.0
5,0.0,0.0,-27.521257813196293,0,0.0,0.0,0.0
6,0.0,0.0,-15.872085780962822,1,0.0,0.0,0.0
7,0.0,0.0,-5.693534780177491,1,0.0,0.0,0.0
8,0.0,0.0,1.146870531772055,0,0.0,0.0,0.0
9,0.0,0.0,-15.246344731827692,1,0.0,0.0,0.0
10,-0.0,-7.359252351824365,-3.061991329318452,0,0.0,-7.359252351824365,6.174274328866335
11,-0.0,-12.037891180884085,-5.050865059879116,1,0.0,-12.037891180884085,6.174274328866337
12,-0.0,-12.037891180884085,-7.3588893582038475,1,0.0,-12.037891180884085,6.174274328866337
13,-0.0,-12.037891180884085,-3.5755487716896033,1,0.0,-12.037891180884085,6.174274328866345
14,-0.0,-0.0,3.5051140872959414,1,0.0,-0.0,6.174274328866345
15,3.5069711497492806,3.5069711497492806,-19.31569655497287,1,0.0,3.5069711497492806,6.174274328866345
16,3.5069711497492806,3.5069711497492806,-12.039345473120807,1,0.0,3.5069711497492806,6.174274328866345
17,3.5069711497492806,3.5069711497492806,-7.743846594050196,1,0.0,3.5069711497492806,6.174274328866345
