,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-2.3779330073423175,1,0.0,0.0,0.0
1,0.0,0.0,-1.467917223907707,0,0.0,0.0,0.0
2,0.0,0.0,-1.2676320400795227,0,0.0,0.0,0.0
3,0.0,0.0,-20.053630455836686,0,0.0,0.0,0.0
4,0.0,0.0,3.915707964623775,1,0.0,0.0,0.0
5,0.0,0.0,-14.262709648190972,1,0.0,0.0,0.0
6,0.0,0.0,4.657372968204141,1,0.0,0.0,0.0
7,0.0,0.0,0.8126834800090722,0,0.0,0.0,0.0
8,0.0,0.0,2.1852863705810663,1,0.0,0.0,0.0
9,0.0,0.0,-17.140529823436243,0,0.0,0.0,0.0
10,4.657022571416751,4.657022571416751,-17.74361107326964,1,0.0,4.657022571416751,6.174274328866342
11,4.657022571416751,4.657022571416751,-15.167943909111877,1,0.0,4.657022571416751,6.174274328866342
12,4.657022571416751,4.657022571416751,-6.915231000068143,1,0.0,4.657022571416751,6.174274328866342
13,4.657022571416751,4.657022571416751,-17.16056271891559,1,0.0,4.657022571416751,6.174274328866345
