,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,3.1010748047000907,0,0.0,0.0,0.0
1,0.0,0.0,-1.4705791861892652,0,0.0,0.0,0.0
2,0.0,0.0,-17.398010589174646,0,0.0,0.0,0.0
3,0.0,0.0,6.310181979931176,0,0.0,0.0,0.0
4,0.0,0.0,-1.5872722240511359,0,0.0,0.0,0.0
5,0.0,0.0,-10.507027714674336,0,0.0,0.0,0.0
6,0.0,0.0,-9.07520600748938,1,0.0,0.0,0.0
7,0.0,0.0,-14.53280304621958,1,0.0,0.0,0.0
8,0.0,0.0,-2.6012134095242776,0,0.0,0.0,0.0
9,0.0,0.0,-7.256139164950711,1,0.0,0.0,0.0
10,0.0,-4.897792072486521,-21.092232748745463,0,0.0,-4.897792072486521,6.174274328866337
11,0.0,-0.0,0.405137662635612,0,0.0,-0.0,6.174274328866339
12,0.0,-0.0,-4.029637595231434,0,0.0,-0.0,6.174274328866339
13,0.0,-0.0,-10.407963480367597,1,0.0,-0.0,6.174274328866339
