,Opportunity_cost,Y,C_bool
0,0.0,-1002.5616639952459,0
1,0.0,-1000.0,0
2,0.0,2166.6666666666706,0
3,0.0,-2333.333333333333,0
4,0.0,-4333.333333333332,0
5,0.0,339.83301201437644,0
6,0.0,-1666.666666666667,0
7,0.0,-2000.0411224978725,0
8,0.0,-333.33333333333326,0
9,0.0,6498.111404810123,0
10,0.0,-5666.666666666666,0
11,0.0,11324.851371033546,1
12,0.0,-4999.999999999999,0
13,0.0,-5334.678014399108,0
14,0.0,12334.632019833127,1
15,0.0,5333.336922993229,0
16,0.0,-4333.333333333338,0
17,0.0,1831.113295376941,0
18,12331.880310650606,1819.2249301071024,1
19,12332.10133695768,11124.099866492119,1
20,12332.010819366982,12745.869551508498,1
21,12742.979483973251,12502.429876731616,1
22,12743.04121973507,12349.628148498505,1
23,12742.903438000872,11974.080122620297,1
24,12743.111611994529,12271.44519613519,1
25,12743.030077020321,12550.594038884581,1
26,12743.069590659366,12645.54475584151,1
27,12743.01600303691,13171.94018986091,1
28,13174.629772934455,8869.682493817596,1
29,13174.476226424833,13671.482794503587,1
30,13673.641507105436,13480.010442668721,1
31,13673.704985186767,13126.676899874856,1
32,13673.694401755654,13760.375565945356,1
33,13768.903552664458,10328.447172728123,1
34,13769.147670128375,10094.057552483107,1
35,13768.97352215876,12461.750669158087,1
36,13769.03509659636,11868.858918356396,1
37,13768.950258042109,13859.26890987678,1
38,13865.00648543796,13408.343631778014,1
39,13864.966970558637,11871.13544366265,1
40,13865.094180135682,12334.856962098853,1
41,13865.089367114959,11120.637128288585,1
42,13864.838995765856,12825.423090219756,1
43,13865.074306657616,11903.55764655547,1
44,13865.07747289299,12236.3588753017,1
45,13864.880260543698,11220.373511762838,1
46,13865.02234988972,11836.190258807206,1
47,13865.175358182343,12692.176065698408,1
48,13865.040520415834,12634.425516302039,1
49,13864.980808382916,13590.231491568513,1
50,13864.85070951283,12095.115261076437,1
51,13864.981762000281,12685.819791381939,1
52,13864.965845658875,13070.327526306766,1
53,13864.988905086615,13525.028591894592,1
54,13864.985847946298,13004.790367497146,1
55,13864.980637034783,11281.27444307469,1
56,13864.986921600797,13767.880764212194,1
57,13865.01356224876,12755.150891793717,1
58,13864.895150888628,12023.794783833331,1
59,13865.130437019992,12751.55928490583,1
60,13865.046602222723,13452.790708472021,1
61,13864.993416244617,13652.81407736979,1
62,13864.954961492016,12997.392609778552,1
63,13864.914623279747,12256.30782679837,1
64,13865.007182485908,11207.690516646242,1
65,13865.051020622763,13374.509741351278,1
66,13864.97837151707,13474.740455432271,1
67,13865.031216013653,13575.68713140766,1
68,13865.144193634518,13293.346688121423,1
69,13865.045744862047,12913.600108470935,1
70,13865.03799701175,12885.916858125864,1
71,13864.985139087688,14284.90582418075,1
72,14282.79957219921,11738.69573638886,1
73,14282.73307056177,12230.026766838568,1
74,14282.769921061785,12257.26159445502,1
75,14282.80622547828,13369.614793830453,1
76,14282.77932402305,12685.90678008792,1
77,14282.715093860992,13698.725173111074,1
