,Opportunity_cost,Y,C_bool
0,0.0,-5999.1870542589295,0
1,0.0,-1666.666666666667,0
2,0.0,-3000.0,0
3,0.0,499.83531972511264,0
4,0.0,166.66666666666697,1
5,0.0,-5334.575178352838,0
6,0.0,-1334.742348477601,0
7,0.0,7958.63211744629,0
8,0.0,2166.6666666666706,0
9,0.0,-4999.999999999999,0
10,0.0,6000.010861438281,0
11,0.0,4661.353703287551,0
12,0.0,-333.33333333333326,0
13,0.0,-4333.333333333332,0
14,0.0,831.7382529351707,0
15,0.0,-6666.666666666664,0
16,0.0,-1000.0,0
17,0.0,10336.831664548623,1
18,10331.902409911992,11594.518612989163,1
19,11590.937355675822,11928.94833836492,1
20,11926.98907873122,11198.381234985727,1
21,11927.052442595774,11936.73557755164,1
22,11933.008711346081,11945.358111534142,1
23,11949.371330474474,12533.600961957067,1
24,12530.213618370455,13511.466429195989,1
25,13509.40219310083,12451.899354189552,1
26,13509.532030979406,12564.998721609125,1
27,13509.635555737108,13674.721582370512,1
28,13675.18544421824,13915.10382497155,1
29,13910.34937415905,14240.485165858321,1
30,14233.925223308674,11708.364182481237,1
31,14233.941162797355,12380.437225918991,1
32,14233.977197074222,13152.621173875945,1
33,14233.891212126517,13837.096408020865,1
34,14233.974229605943,13863.717530597693,1
35,14233.90048431488,13251.410804169434,1
36,14233.954160961535,14195.522928033113,1
37,14234.068743399412,13413.90315846192,1
38,14233.96759181383,13590.496610230102,1
39,14233.965288012763,13930.639206991185,1
40,14233.951735939321,13978.434949476508,1
41,14233.925632854414,12575.342807528512,1
42,14233.95656836747,13844.118400344181,1
43,14234.002433623264,13613.701682974239,1
44,14233.947852789408,13094.413080963517,1
45,14233.956780115563,14017.344332784345,1
46,14233.9647804758,14078.222421642753,1
47,14233.864455245415,13683.095845505042,1
48,14234.003979209721,13977.28943042706,1
49,14234.03767209987,12692.814077369792,1
50,14233.946701518506,13423.726110971056,1
51,14233.995255823842,13906.516633103132,1
52,14233.968443124455,11897.080388407147,1
53,14233.910090571242,13600.238329850752,1
54,14233.915978501698,13415.270622767646,1
55,14234.014088115528,14168.77130420829,1
56,14233.88157010543,13843.680550601053,1
57,14233.854002307451,12541.504578278444,1
58,14233.951183371862,13597.243024684143,1
59,14233.91211236403,14028.472922870766,1
60,14233.910738193352,12024.268153282923,1
61,14233.872284577548,13404.440983984292,1
62,14233.96433937537,13321.3050211878,1
63,14233.93529826864,12642.322314078086,1
64,14233.94102744515,13465.43900063671,1
65,14234.029503307787,13888.301521979542,1
66,14233.858532068187,13734.033662336285,1
67,14234.005999593004,12814.694896725534,1
68,14234.038363844526,12747.891239392125,1
69,14233.94472540561,13064.173989871964,1
70,14233.968818848874,14081.204515130987,1
71,14234.007626621917,14498.536930849641,1
72,14496.490126309342,13767.112463846861,1
73,14496.48057625348,14394.034845852424,1
74,14496.390459728396,13914.450895551949,1
75,14496.43034954125,14416.403255309819,1
76,14496.496376883226,12669.242317704582,1
77,14496.3783436413,14151.416627755218,1
