,Opportunity_cost,Y,C_bool
0,0.0,10672.291107063906,1
1,0.0,5000.000000000003,0
2,0.0,9664.319642588489,0
3,0.0,-3.4732804603063414,1
4,0.0,-2833.333333333333,0
5,0.0,-333.33333333333326,0
6,0.0,-5500.0,0
7,0.0,4333.333333333335,0
8,0.0,-1000.0,0
9,0.0,-3166.6666666666656,0
10,0.0,-666.4442179671078,1
11,0.0,1333.3469620224105,0
12,0.0,3291.936176355659,0
13,0.0,6667.115816258705,0
14,0.0,2336.855107099511,0
15,0.0,3003.393648096535,0
16,0.0,-1666.6666666666702,0
17,0.0,-4333.333333333332,0
18,10666.632056447073,11041.489806515263,1
19,11045.043522047687,11245.200080279385,1
20,11243.01661916995,12082.934901776403,1
21,12089.052837930056,12139.786957049379,1
22,12148.94504033884,11243.796526551805,1
23,12148.970556596041,11994.82320438767,1
24,12149.127852121792,12196.70895661437,1
25,12196.983055827212,8111.066064236671,1
26,12089.060097294989,12488.31946586781,1
27,12478.95972267916,12692.638947720588,1
28,12695.148758123752,12568.3386628032,1
29,12694.936102211084,13092.098024149229,1
30,13097.037402457461,13146.66644611922,1
31,13144.976099698442,13543.652976946321,1
32,13549.319030108034,11962.656488124707,1
33,13549.33510711637,13138.478766364406,1
34,13549.385097093096,13766.493580670365,1
35,13769.01235864908,12968.708945738204,1
36,13769.02089756464,13894.289468328137,1
37,13895.106265034321,13408.418377221331,1
38,13895.074865280354,13993.827795456147,1
39,13990.588945851781,13605.963819877525,1
40,13990.597167687947,14042.823167071783,1
41,14038.875873091132,14245.252491381307,1
42,14251.08991223569,13025.86702255844,1
43,14251.11103619877,13165.73395292712,1
44,14251.200771618187,10856.128373075273,1
45,14251.103755479739,13602.295784966253,1
46,14251.13805918039,13576.757715814263,1
47,14251.087951158737,13114.286709848806,1
48,14251.216594641975,14410.969616395087,1
49,14408.613808197773,13524.00226329243,1
50,14408.507073168501,14233.27685438707,1
51,14408.4091268594,13219.902550192954,1
52,14408.630560460806,13146.743849540391,1
53,14408.390034473718,11022.321708624197,1
54,14408.469768405408,13545.714270273664,1
55,14408.507151656699,12565.242440996402,1
56,14408.49104815137,13163.929361680683,1
57,14408.404034095314,12264.075402649587,1
58,14408.556748027757,11017.905230717104,1
59,14408.471170838344,13020.46305223947,1
60,14408.489405087996,12822.091222982803,1
61,14408.452359477842,13674.597326391016,1
62,14408.492733368379,13150.119954096954,1
63,14408.507376088963,13517.046772413087,1
64,14408.336303734985,14272.439872551104,1
65,14408.437980773026,13636.057151576904,1
66,14408.48253540022,13530.11767725573,1
67,14408.38289197945,13783.969468519412,1
68,14408.500054966444,13821.71042014343,1
69,14408.522132909984,13128.722674935882,1
70,14408.476972743938,14000.56750805142,1
71,14408.549906117276,13529.939114625517,1
72,14408.341692434025,13958.826561114036,1
73,14408.413113143308,13169.636035018979,1
74,14408.361087167383,13580.599578387559,1
75,14408.490979954291,13914.300088076037,1
76,14408.470819321108,13800.64018935609,1
77,14408.374994462198,11943.837978687101,1
