,Opportunity_cost,Y,C_bool
0,0.0,-166.66666666666697,0
1,0.0,-1666.1726983332683,0
2,0.0,-0.04468546924726979,0
3,0.0,-333.33333333333326,0
4,0.0,-1666.666666666667,0
5,0.0,-7333.333333333332,0
6,0.0,-5833.333333333333,0
7,0.0,6000.607310617535,0
8,0.0,3993.318366910178,0
9,0.0,1999.9535243674063,0
10,0.0,-3666.666666666667,0
11,0.0,8669.972346484989,1
12,0.0,-1000.0,0
13,0.0,-3833.3333333333308,0
14,0.0,331.3360674330452,0
15,0.0,1295.228122264164,1
16,0.0,8503.616523382938,0
17,0.0,3500.0122099385617,0
18,8666.71439461117,10200.84348453398,1
19,10199.614157099544,8147.603044935685,1
20,10199.581781420928,7898.94821775088,1
21,10199.599574475093,11845.757207702787,0
22,10199.62949653297,7962.84444841051,1
23,10199.605133711468,5620.955761056897,1
24,10199.616393325312,10642.910471550527,1
25,10642.865071348238,13987.667685967772,1
26,13988.640917179886,5070.575392203955,1
27,13988.619817308581,10269.514013466822,1
28,13988.617419185552,14251.528393547596,1
29,14249.040266206002,9960.785121268724,1
30,14248.833720112389,11644.46694383657,1
31,14248.938016907465,10224.421609783585,1
32,14249.05018099698,10476.0,1
33,14249.055412589174,9292.673679549389,1
34,14248.878942762885,11216.54259201046,1
35,14248.797713430205,11478.594877728669,1
36,14248.961953188496,13536.0517101826,0
37,14248.733985131952,14253.255903521222,1
38,14248.920517480869,12725.747116458446,1
39,14248.884909019167,13969.012468926689,1
40,14248.940865823948,13619.679748081326,1
41,14248.893367237592,13852.777351987052,1
42,14249.02476399374,13189.32881211894,1
43,14248.958866487348,14228.900719366466,1
44,14248.883257461786,14130.115504247158,1
45,14248.93928859027,14516.66969620089,1
46,14522.39475694539,13947.810309842416,1
47,14522.21747555983,13615.830559022092,1
48,14522.215372386265,13185.15962027623,1
49,14522.238254373533,13262.99043639245,1
50,14522.189303730607,13716.478874784398,1
51,14522.155357222977,14554.260839840561,1
52,14548.866990228054,14306.118400344181,1
53,14548.905930155175,13606.235318447154,1
54,14548.971828730992,14021.842468477691,1
55,14548.909725626803,11124.936148899411,1
56,14548.948395725793,11986.417307020358,1
57,14548.885538298002,13712.500608905655,1
58,14548.712896033483,13741.096226474294,1
59,14548.85080045949,13759.139419528954,1
60,14548.684915436006,12120.883603395883,1
61,14548.88257980203,13409.014855928595,1
62,14548.875633552507,13705.45316836904,1
63,14548.853706327927,13020.384162771927,1
64,14548.811519744342,14003.431580534241,1
65,14548.658499936777,14507.480089506458,1
66,14548.905908064682,13825.918414293054,1
67,14548.829214116875,13319.210416354024,1
68,14548.704582842916,14085.11612192111,1
69,14548.745613286403,14085.316248035939,1
70,14548.74597617361,13867.041581261023,1
71,14548.893702478015,13664.219981710154,1
72,14548.833883361667,14276.42471843307,1
73,14548.760621703816,12172.615468484768,1
74,14548.764204741463,14431.13285431249,1
75,14548.75982830171,14550.580646047198,1
76,14549.004933847433,13789.480108089258,1
77,14548.869164819504,13577.733430876375,1
