,Opportunity_cost,Y,C_bool
0,0.0,9666.42734759986,0
1,0.0,-2335.415940436337,0
2,0.0,-1833.3333333333358,0
3,0.0,-3000.0,0
4,0.0,7336.545898850636,0
5,0.0,-2333.333333333333,0
6,0.0,-668.123591908974,0
7,0.0,-1000.0,0
8,0.0,-2668.656177754502,0
9,0.0,668.0442925599782,0
10,0.0,-1666.666666666667,0
11,0.0,-1000.2943933799634,0
12,0.0,-333.33333333333326,0
13,0.0,8664.903763433296,0
14,0.0,-3666.666666666667,0
15,0.0,-4999.999999999999,0
16,0.0,-3500.0,0
17,0.0,7999.286537114265,0
18,0.0,12803.132273296873,0
19,0.0,12247.734477523234,1
20,12248.879134260636,11624.269654417367,1
21,12248.917311146412,12284.469936805323,1
22,12280.974726943734,12573.044474789267,1
23,12568.977517893447,12698.681271878064,1
24,12694.98047088663,12007.680184577272,1
25,12694.893584410353,11388.505644205854,1
26,12695.097667522748,13093.366920384076,1
27,13090.729150374418,9860.982457753344,1
28,13090.635284779903,11619.40835063759,1
29,13090.67227057974,13500.542303625156,1
30,13502.957934877288,13704.348151486993,1
31,13709.622978647021,13422.583602719878,1
32,13709.499002672559,13978.828377465852,1
33,13982.78633837499,13628.233829590976,1
34,13982.814698081847,14264.623887699097,1
35,14266.979562401273,12185.107165285917,1
36,14267.000725352442,12170.245129388444,1
37,14267.012773832053,11874.984286831645,1
38,14267.205366909368,14025.71606893395,1
39,14267.079936712089,13275.941743072628,1
40,14267.014935158044,13759.346534751261,1
41,14266.944318124419,11709.904728189797,1
42,14267.068167067648,13532.137814256967,1
43,14266.98525671316,13085.542167149622,1
44,14266.966581161583,11193.188273174404,1
45,14266.989688943508,13279.436608780205,1
46,14266.906642334148,13448.76774213467,1
47,14266.964305120517,13295.953437031832,1
48,14266.869179036456,13287.793829303348,1
49,14267.034786062643,12895.072828126462,1
50,14267.081327054006,13661.61228384489,1
51,14267.101598022196,13997.516345018059,1
52,14267.016484255966,12072.247142572043,1
53,14267.122503393704,13591.061564350559,1
54,14266.87514745671,12405.058503068809,1
55,14266.89684779219,13649.819585187615,1
56,14266.908878028804,13679.068366678213,1
57,14267.003014671618,12109.643797929679,1
58,14266.998878434557,13955.913335515426,1
59,14267.083895089525,12323.900675242538,1
60,14267.016089694562,12964.198371328397,1
61,14267.061934238174,13980.184829426871,1
62,14267.042384077831,10844.206863680298,1
63,14267.101690601636,13815.870619204172,1
64,14266.975821702159,13727.946623874046,1
65,14267.020871921539,13567.787570114433,1
66,14266.93271896343,12475.358001904704,1
67,14267.051806048792,13229.0580878365,1
68,14266.982979012251,13914.101412304255,1
69,14267.064260445988,11460.347360447478,1
70,14266.946260492956,13912.604369174864,1
71,14267.025097784195,12142.134300195448,1
72,14267.032518221498,12999.19416645736,1
73,14267.162962564325,12433.164907176932,1
74,14267.015454656845,13433.81543803167,0
75,14267.012133483946,13343.773768574923,1
76,14267.024560928125,13209.834939713688,1
77,14267.00069137033,13584.216112924514,1
