,Opportunity_cost,Y,C_bool
0,0.0,8666.293437926804,0
1,0.0,-183.33333333333394,0
2,0.0,-3194.6504165296865,0
3,0.0,1991.8034156523772,0
4,0.0,3423.661265490553,1
5,0.0,9376.214645698106,0
6,0.0,-3866.8947563567353,0
7,0.0,7843.083735354157,0
8,0.0,9398.623860892721,0
9,0.0,-3799.90553397648,0
10,0.0,422.2649124797663,0
11,0.0,-2738.8294654032024,0
12,0.0,1305.5572758628023,0
13,0.0,-4402.79508096871,0
14,0.0,1972.1782024864424,0
15,0.0,8909.54346019407,0
16,0.0,-2595.00333513054,0
17,0.0,7241.799828034969,0
18,0.0,9398.140207333972,0
19,0.0,9863.598689497161,0
20,0.0,10000.26042299801,0
21,0.0,10000.966665193555,0
22,0.0,9998.949391331756,0
23,0.0,10001.601028242363,0
24,0.0,10000.18000096728,0
25,0.0,9999.08616264394,0
26,0.0,9999.31451373018,0
27,0.0,9997.188839937426,0
28,0.0,9999.27158153845,0
29,0.0,10001.841253100916,0
30,0.0,9999.977168181438,0
31,0.0,10002.989645515885,0
32,0.0,10000.850690422209,0
33,0.0,10001.958169334372,0
34,0.0,10001.174493513776,0
35,0.0,10001.738760265656,0
36,0.0,9998.977655297658,0
37,0.0,9999.575840292237,0
38,0.0,10001.110207377966,0
39,0.0,9999.503163512902,0
40,0.0,9998.832996131929,0
41,0.0,10001.83186153691,0
42,0.0,7032.818116009919,0
43,0.0,5278.855225908701,0
44,0.0,10264.147934776976,0
45,0.0,10303.44979107739,0
46,0.0,10255.264523385831,0
47,0.0,10270.910167975786,0
48,0.0,10285.183812956388,0
49,0.0,10355.437650745278,0
50,0.0,12364.303255162287,1
51,12363.683390081831,13092.883961087824,1
52,13091.082632006164,12973.336875208399,1
53,13091.108430617269,13089.4414901356,1
54,13091.082331331014,13166.176298221902,1
55,13166.922273578826,13164.62666160723,1
56,13166.90487101309,13162.483451766391,1
57,13161.087288390288,13158.552295268246,1
58,13160.291286974641,13160.033579673871,1
59,13158.898824338276,13157.713002322998,1
60,13158.914906183949,13155.256558024954,1
61,13158.893374674826,13158.827037131368,1
62,13156.751069029438,13157.59689271902,1
63,13156.712450050703,13157.410534363193,1
64,13157.183462199104,13154.49475559652,1
65,13156.426014202812,13157.148286706859,1
66,13156.881403038826,13157.165688332405,1
67,13156.395851284135,13158.421017208013,1
