,Opportunity_cost,Y,C_bool
0,0.0,-1183.704709508671,0
1,0.0,-2266.1425292018585,0
2,0.0,7244.49056259174,0
3,0.0,3379.4978522593756,0
4,0.0,5929.792308408478,0
5,0.0,-3509.1612075067987,0
6,0.0,-1471.8624426413835,0
7,0.0,-4866.679003416028,0
8,0.0,-3089.2124084048564,0
9,0.0,7307.936909438829,0
10,0.0,-5400.115304948203,0
11,0.0,11886.066584655442,1
12,0.0,-9333.333333333332,0
13,0.0,-5755.958959875288,0
14,0.0,12422.317967931303,1
15,0.0,9783.22230343963,0
16,0.0,-3738.888888888896,0
17,0.0,5553.819861568834,1
18,12422.188369468508,12421.543068305578,1
19,12422.187863382376,12423.854680814915,1
20,12422.194485105205,12422.967974736112,1
21,12422.212802577787,12422.134265196066,1
22,12422.222126148456,12420.763655797386,1
23,12422.188751159953,12420.581108077007,1
24,12422.197204163542,12421.895946976438,1
25,12422.239631381251,12420.939301726386,1
26,12422.219490861538,12422.59603141576,1
27,12422.227756455433,12423.77480031065,1
28,12422.234341992884,12425.746159892202,1
29,12422.199399073428,12421.487177675397,1
30,12422.2324473407,12422.364073240966,1
31,12422.230773498512,12418.432595292601,1
32,12422.23003015839,12421.109862719175,1
33,12422.240791532893,12423.177556068797,1
34,12422.188616398826,12421.101911609068,1
35,12422.258572029477,12424.4854842553,1
36,12422.216754525694,12422.7259465387,1
37,12422.23625703179,12421.671189756526,1
38,12422.247764903886,12423.71000618209,1
39,12422.236914128289,12422.306638210834,1
40,12422.212591085858,12421.357297594113,1
41,12422.25508914753,12423.85731237122,1
42,12422.238104219257,12425.484291847231,1
43,12422.228164861974,12420.810000052072,1
44,12422.239655762145,12420.074096794353,1
45,12422.20829857975,12423.511541941996,1
46,12422.279677578392,12422.328710641777,1
47,12422.25222645038,12423.449562993424,1
48,12422.203177247842,12421.225465290318,1
49,12422.247428192262,12422.508053734837,1
50,12422.236195342975,12422.878407593133,1
51,12422.262832440547,12421.790221555522,1
52,12422.21717048014,12421.308009024957,1
53,12422.241424699398,12419.511455908429,1
54,12422.217184808025,12421.398253194395,1
55,12422.252569377426,12423.205867926546,1
56,12422.223232297063,12423.704212762717,1
57,12422.255095066665,12422.45507705403,1
58,12422.203432389391,12422.673447724745,1
59,12422.195903498307,12424.422820494015,1
60,12422.16945799628,12420.469247946643,1
61,12422.253805106857,12426.30854502389,1
62,12422.221863532572,12422.445346109951,1
63,12422.213852893678,12422.201291023717,1
64,12422.204401316536,12422.856229585013,1
65,12422.221840778964,12422.573447496936,1
66,12422.249103431877,12424.272379552134,1
67,12422.213400151799,12425.516219507703,1
