,Opportunity_cost,Y,C_bool
0,0.0,10792.663136795125,0
1,0.0,-2176.830628547181,0
2,0.0,-549.6478275209793,0
3,0.0,7599.711613089992,0
4,0.0,549.0753310177824,0
5,0.0,1667.34375475434,0
6,0.0,3067.3884067494873,0
7,0.0,5689.889701642651,0
8,0.0,-4008.2753670570683,0
9,0.0,5272.194148435081,0
10,0.0,-5805.555555555556,0
11,0.0,1755.7559361073636,0
12,0.0,3038.4013980204872,0
13,0.0,955.3430933015334,0
14,0.0,6360.743415100631,0
15,0.0,12319.937241259257,1
16,0.0,5887.457586939448,0
17,0.0,66.69811811210275,0
18,12319.28234925222,12319.247244789327,1
19,12319.253696998825,12320.720575810614,1
20,12319.2605410228,12692.992509805727,0
21,0.0,12643.62810828845,0
22,0.0,12567.595183783,0
23,0.0,12654.560609871674,0
24,0.0,12570.483810577949,0
25,0.0,10712.745418060218,0
26,0.0,12678.923845570676,0
27,0.0,12738.908363988618,0
28,0.0,12704.69189324311,0
29,0.0,12750.466994402053,0
30,0.0,12741.640869288914,0
31,0.0,12740.398141705067,0
32,0.0,12742.751321881717,0
33,0.0,12743.429427847164,0
34,0.0,12736.137434191389,0
35,0.0,12739.848677009806,0
36,0.0,12739.724816382113,0
37,0.0,12739.473714561926,0
38,0.0,12740.88099400211,0
39,0.0,12738.300439326202,0
40,0.0,12739.613669884679,0
41,0.0,12739.029980400177,0
42,0.0,12740.569992813307,0
43,0.0,12741.771393295727,0
44,0.0,12742.709686335082,0
45,0.0,12741.48243949607,0
46,0.0,12741.284194097116,0
47,0.0,12745.326362634276,0
48,0.0,12744.612566276075,0
49,0.0,12746.639823409052,0
50,0.0,12746.889043360876,0
51,0.0,12749.102642533104,0
52,0.0,12764.520000057239,0
53,0.0,12816.875258351489,0
54,0.0,12866.072123958913,0
55,0.0,12889.210848158977,0
56,0.0,12887.290030420741,0
57,0.0,12916.0028681142,0
58,0.0,12996.376321054198,0
59,0.0,13005.297656778483,0
60,0.0,13004.999378782719,0
61,0.0,13003.306985960295,0
62,0.0,13001.672189279307,0
63,0.0,13002.064601871585,0
64,0.0,13004.297966357786,0
65,0.0,13005.08048296039,0
66,0.0,13008.550824077685,0
67,0.0,13016.026026964922,0
