,Opportunity_cost,Y,C_bool
0,0.0,-5399.816531337352,0
1,0.0,-3644.8120981363,0
2,0.0,549.847189565442,0
3,0.0,-8216.666666666666,0
4,0.0,6777.38348639867,0
5,0.0,6067.2599831276675,0
6,0.0,1667.4638536292205,0
7,0.0,9375.826269347304,0
8,0.0,-4688.757809197154,0
9,0.0,2909.7101560185,0
10,0.0,11059.438434240474,0
11,0.0,1483.27441938226,0
12,0.0,3022.5416190027754,0
13,0.0,-2737.684959507408,0
14,0.0,-4972.2222222222235,0
15,0.0,8488.103278686607,0
16,0.0,-3155.852753746807,0
17,0.0,9305.090565076984,0
18,0.0,11062.284780358135,0
19,0.0,10369.836637966486,0
20,0.0,12048.901210536133,0
21,0.0,11846.259308414365,0
22,0.0,12308.77537033777,0
23,0.0,12351.30679438049,0
24,0.0,12350.234228095596,0
25,0.0,12353.973523762194,0
26,0.0,12357.188565758765,0
27,0.0,12359.611612262473,0
28,0.0,12360.78800654554,0
29,0.0,12364.088364996132,0
30,0.0,12360.654975860049,0
31,0.0,12361.052354335152,0
32,0.0,12363.667516641826,0
33,0.0,12365.247693566513,0
34,0.0,12370.705110370007,0
35,0.0,12377.448632123705,0
36,0.0,12406.66717339083,0
37,0.0,12564.310064906756,0
38,0.0,11726.211057547544,0
39,0.0,12475.15222650701,0
40,0.0,12538.764769009842,0
41,0.0,12491.140071843987,0
42,0.0,12618.922410867985,0
43,0.0,12557.629238837028,0
44,0.0,12564.973093836965,0
45,0.0,12619.180543213353,0
46,0.0,12641.573241506938,0
47,0.0,12711.665307827474,0
48,0.0,12905.766192935576,0
49,0.0,12905.212027616204,0
50,0.0,12998.416885992421,0
51,0.0,13054.071979539945,1
52,13055.012828119663,13078.737365418954,1
53,13079.802244577151,13093.73168647758,1
54,13094.14431439632,13113.213411024253,1
55,13114.687923512924,13159.562119873688,1
56,13161.436584942108,13377.343519428161,1
57,13377.892890523986,13310.166506484953,1
58,13377.917345426626,13260.796030185926,1
59,13377.854898177598,13211.98159523369,1
60,13377.870329008221,13505.106386577301,1
61,13505.13748964581,13281.313478938617,1
62,13505.113353688908,14528.311795490943,1
63,14528.447020879576,14608.181378389294,1
64,14609.139839667296,14942.221161683752,1
65,14941.482348804187,14810.002296614293,1
66,14941.500690494046,14926.505739256667,1
67,14941.483162442744,14895.348521432774,1
