,Opportunity_cost
0,268.7885045911855
1,38.00736510047801
2,32.53436603462637
3,18.868160964620614
4,13.362771218829948
5,12.947489246709267
6,12.947489246709267
7,12.947489246709267
8,12.947489246709267
9,12.947489246709267
10,12.947489162406782
11,12.945457711865004
12,12.945420637198765
13,12.945376220770669
14,12.945376220363642
15,12.945376220363642
16,12.945376220363642
17,12.945376220363642
18,12.945376220363642
19,12.945376220363642
20,12.945376220770669
21,12.945376220363642
22,12.945376220363642
23,12.945376220363642
24,12.945376220363642
25,12.945376220363642
26,12.945376220363642
27,12.945376220363642
28,12.945376220363642
29,12.945376220363642
30,12.945376220363642
31,12.945376220363642
32,12.945376220363642
33,12.945376220363642
34,12.945376220363642
35,12.945376220363642
36,12.945376220363642
37,12.94532626316186
38,12.94532626316186
39,12.94532626316186
40,12.94532626316186
41,12.94532626316186
42,12.94532626316186
43,12.94532626316186
44,12.94532626316186
