,Opportunity_cost
0,3.4584878928708562
1,1.8375926450150715
2,1.4750385578361147
3,0.3867817762650958
4,0.013870383291049393
5,0.002198225359641981
6,0.0016032226218953838
7,0.0015286236740337245
8,0.0014902737677857658
9,0.0014902737677857658
10,0.0014902737677857658
11,0.0014902737677857658
12,0.0008765203977816327
13,0.0008765203977816327
14,0.0008765203977816327
15,0.0008765203977816327
16,0.0008765203977816327
17,0.0008765203977816327
18,0.0008193687723192511
19,0.0008130322922994537
20,0.000808539894457283
21,0.000808539894457283
22,0.000808539894457283
23,0.000808539894457283
24,0.000808539894457283
25,0.000808539894457283
26,0.0004391974310564706
27,0.0004391974310564706
28,0.0004391974310564706
29,0.0004391974310564706
30,0.0004391974310564706
31,0.0004391974310564706
32,0.0004391974310564706
33,0.0004391974310564706
34,0.0004391974310564706
35,0.0004391974310564706
36,0.0004391974310564706
37,0.0004391974310564706
38,0.0004391974310564706
39,0.0004391974310564706
40,0.0004391974310564706
41,0.0004391974310564706
42,0.0004391974310564706
43,0.0004391974310564706
44,0.0004391974310564706
