,Opportunity_cost
0,1.4771194819620703
1,1.4771194819621556
2,0.543306374335593
3,0.5433063743356001
4,0.004963255675875189
5,0.004963255675875189
6,0.004963255675875189
7,0.004963255675875189
8,0.004963255675875189
9,0.00028317405623567993
10,0.00015993557972393546
11,0.00015993557972393546
12,0.00015993557972393546
13,0.00015993557972393546
14,0.00010964370873267626
15,9.681965451591168e-05
16,9.681965451591168e-05
17,9.681965451591168e-05
18,8.82960770169916e-05
19,8.033081942926401e-05
20,8.033081942926401e-05
21,5.8786852953574e-05
22,5.8786852953574e-05
23,5.8786852953574e-05
24,5.343556953363304e-05
25,5.343556953363304e-05
26,5.343556953363304e-05
27,5.343556953363304e-05
28,4.57460261173992e-05
29,4.57460261173992e-05
30,4.068844981475195e-05
31,4.068844981475195e-05
32,4.068844981475195e-05
33,4.068844981475195e-05
34,4.068844981475195e-05
35,4.068844981475195e-05
36,4.068844981475195e-05
37,4.068844981475195e-05
38,4.068844981475195e-05
39,4.068844981475195e-05
40,4.068844981475195e-05
41,4.068844981475195e-05
42,4.068844981475195e-05
43,4.068844981475195e-05
44,4.068844981475195e-05
