,Opportunity_cost
0,8.589055216142874
1,7.737301593612372
2,7.54132572813181
3,5.881061613655859
4,5.517356515004195
5,5.382550620807024
6,5.372230670317919
7,5.372230670317919
8,5.371532622951648
9,5.371532622951648
10,5.371532622951648
11,5.371532622951648
12,5.371532622951648
13,5.371532622951648
14,5.371532622951648
15,5.371532622951648
16,5.371532622951648
17,5.371532622951648
18,5.371532622951648
19,5.371532622951648
20,5.371532622951648
21,5.371532622951648
22,5.371532622951648
23,5.371532622951648
24,5.371532622951648
25,5.371532622951648
26,5.371532622951648
27,5.371532622951648
28,5.371532622951648
29,5.371532622951648
30,5.371532622951648
31,5.371532622951648
32,5.371532622951648
33,5.371532622951648
34,5.371532622951648
35,5.371532622951648
36,5.371532622951648
37,5.371532622951648
38,5.371532622951648
39,5.371532622951648
40,5.371532622951648
41,5.371532622951648
42,5.371532622951648
43,5.371532622951648
44,5.371532622951648
