,Opportunity_cost
0,268.7563683763817
1,268.7563683763817
2,268.7563683763817
3,268.77282978928
4,268.78850467120355
5,268.7885046712469
6,268.7885046712469
7,268.7885046712469
8,268.7885046712469
9,55.25687858448924
10,55.25687858448924
11,26.18278314009541
12,26.18278314009541
13,26.18278314009541
14,26.18278314009541
15,1.1072610108339518
16,1.1072610108339518
17,1.1072610108339518
18,0.022287712728427778
19,0.022287712728427778
20,0.022287712728427778
21,0.022287712728427778
22,0.022287712728427778
23,0.022287712728427778
24,0.022287712728427778
25,0.022287712728427778
26,0.022287712728427778
27,0.022287712728427778
28,0.022287712728427778
29,0.022287712728427778
30,0.022287712728427778
31,0.022287712728427778
32,0.022287712728427778
33,0.022287712728427778
34,0.022287712728427778
35,0.022287712728427778
36,0.022287712728427778
37,0.0017315768599814874
38,0.0017315768599814874
39,0.0017315768599814874
40,0.0017315768599814874
41,0.0017315768599814874
42,0.0017315768599814874
43,0.0017315768599814874
44,0.0017315768599814874
