,Opportunity_cost
0,8.867355914636555
1,8.867355914636555
2,8.71237683236486
3,8.443191261139148
4,0.3973910552485478
5,0.3973910552485478
6,0.3973910552485478
7,0.3973910552485478
8,0.23700533468907992
9,0.005916216796677531
10,0.005916216796677531
11,0.0036023609670223777
12,0.0036023609670223777
13,0.0036023609670223777
14,0.0036023609670223777
15,0.0002621666202315964
16,0.00010297627844835233
17,7.4463587957041e-05
18,5.429111693899813e-05
19,5.429111693899813e-05
20,5.429111693899813e-05
21,5.429111693899813e-05
22,2.9904891867715833e-05
23,2.9904891867715833e-05
24,2.9904891867715833e-05
25,2.9904891867715833e-05
26,2.9904891867715833e-05
27,2.9904891867715833e-05
28,2.9904891867715833e-05
29,2.9904891867715833e-05
30,2.9904891867715833e-05
31,2.9904891867715833e-05
32,2.9904891867715833e-05
33,2.9904891867715833e-05
34,2.9904891867715833e-05
35,2.9904891867715833e-05
36,2.9904891867715833e-05
37,2.9904891867715833e-05
38,2.9904891867715833e-05
39,2.9904891867715833e-05
40,2.9904891867715833e-05
41,2.9904891867715833e-05
42,2.9904891867715833e-05
43,2.9904891867715833e-05
44,2.9904891867715833e-05
