,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,0.801379141250719,0,0.0,0.0,0.0
1,0.0,0.0,-4.894661922974949,1,0.0,0.0,0.0
2,0.0,0.0,-12.160926636659095,1,0.0,0.0,0.0
3,0.0,0.0,-0.9440027884929971,0,0.0,0.0,0.0
4,0.0,0.0,3.182074425431515,0,0.0,0.0,0.0
5,0.0,0.0,1.758167654131337,1,0.0,0.0,0.0
6,0.0,0.0,-6.1779566577011025,1,0.0,0.0,0.0
7,0.0,0.0,-4.447895631589805,1,0.0,0.0,0.0
8,0.0,0.0,-12.098029742497301,1,0.0,0.0,0.0
9,0.0,0.0,-3.1893710215100093,1,0.0,0.0,0.0
10,1.758191042040358,5.08097918007932,-8.910532641232143,1,0.0,5.08097918007932,6.174274328866339
11,1.758191042040358,1.758191042040358,5.081529693408959,1,0.0,1.758191042040358,6.174274328866339
12,5.08097918007932,5.08097918007932,-11.231813320487529,1,0.0,5.08097918007932,6.174274328866341
13,5.08097918007932,5.08097918007932,-22.750413894367096,0,0.0,5.08097918007932,6.174274328866341
14,5.08097918007932,5.08097918007932,-4.430318780278663,0,0.0,5.08097918007932,6.174274328866341
