,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-0.19350916893360895,0,0.0,0.0,0.0
1,0.0,0.0,1.4114270680125098,0,0.0,0.0,0.0
2,0.0,0.0,-20.05561716284142,0,0.0,0.0,0.0
3,0.0,0.0,-13.18576013856598,1,0.0,0.0,0.0
4,0.0,0.0,-2.754427612938146,1,0.0,0.0,0.0
5,0.0,0.0,3.7059893160800725,1,0.0,0.0,0.0
6,0.0,0.0,-5.4411404902955525,1,0.0,0.0,0.0
7,0.0,0.0,-10.763242887588515,1,0.0,0.0,0.0
8,0.0,0.0,-20.978115290329324,0,0.0,0.0,0.0
9,0.0,0.0,-4.354209283971212,1,0.0,0.0,0.0
10,3.7077359000430623,3.7077359000430623,-0.5992736057835293,0,0.0,3.7077359000430623,6.174274328866281
11,3.7077359000430623,-0.5033792511628956,-0.5034630223235473,1,0.0,-0.5033792511628956,6.174274328866346
12,3.7077359000430623,3.7077359000430623,5.669127837117655,1,0.0,3.7077359000430623,6.174274328866346
13,5.670245444405407,5.670245444405407,-5.330681919976319,0,0.0,5.670245444405407,6.174274328866346
14,5.670245444405407,5.670245444405407,-8.539685460905641,1,0.0,5.670245444405407,6.174274328866346
15,5.670245444405407,5.670245444405407,-20.35450990462275,0,0.0,5.670245444405407,6.174274328866346
