,OC sampled,OC GP mean,Y,C_bool,recommended_val_sampled,recommended_val_GP,optimum
0,0.0,0.0,-11.911003534379189,0,0.0,0.0,0.0
1,0.0,0.0,-10.131101997818243,1,0.0,0.0,0.0
2,0.0,0.0,-3.4505410223359294,1,0.0,0.0,0.0
3,0.0,0.0,-12.866309373119352,1,0.0,0.0,0.0
4,0.0,0.0,-0.07553598464590727,0,0.0,0.0,0.0
5,0.0,0.0,5.692909144100871,0,0.0,0.0,0.0
6,0.0,0.0,-20.357865705875895,0,0.0,0.0,0.0
7,0.0,0.0,1.9172706514030073,0,0.0,0.0,0.0
8,0.0,0.0,-10.761492703419094,1,0.0,0.0,0.0
9,0.0,0.0,-3.9503168143029295,1,0.0,0.0,0.0
10,-0.0,-19.61103039731095,-0.4727769738905204,0,0.0,-19.61103039731095,6.1742741869251745
11,-0.0,-19.61103039731095,-15.571223600358017,1,0.0,-19.61103039731095,6.174274328866346
12,-0.0,-8.946585650477793,-5.604547808785021,1,0.0,-8.946585650477793,6.174274328866346
13,-0.0,3.7077359000430623,-4.9307381350794435,1,0.0,3.7077359000430623,6.174274328866346
14,-0.0,3.7077359000430623,-27.50383435035479,0,0.0,3.7077359000430623,6.174274328866346
15,-0.0,3.7077359000430623,-11.703233639039935,1,0.0,3.7077359000430623,6.174274328866346
