,Opportunity_cost
0,37.102152068247854
1,34.20901679566132
2,38.42006339700701
3,41.20548827453155
4,39.82832720286374
5,41.33856827179396
6,41.437387818668945
7,41.443056383183674
8,41.437241657738795
9,35.77392315872919
10,41.42505705984511
11,41.45221831649014
12,41.450305524011846
13,41.456207038137066
14,41.4564453823936
15,41.456187244703685
16,41.37541457523716
17,41.4563486701655
18,41.45634459844007
19,41.45633786759749
20,41.45637571135536
21,41.45651510857682
22,41.4565152882276
23,41.45651277897001
24,41.456525131312496
25,41.45651211685921
26,41.45652422566808
27,41.456513519660476
28,41.45648128191243
29,41.45649100676283
30,41.45652129848572
31,41.45651646470291
32,41.45651576630469
33,41.45650979965208
34,41.45165704113738
35,41.45649519032303
36,41.456523256736595
37,41.45651945868196
38,41.45165889511587
39,41.4516573187166
40,41.45650212378439
41,41.4565238270647
42,41.45651640655181
43,41.45651698434415
44,41.45652233078696
