,Opportunity_cost
0,37.01486004760407
1,38.03136374956625
2,36.911414826826984
3,37.12789482565744
4,41.31485291962524
5,41.34131349243251
6,41.38687956186909
7,41.39970078466442
8,41.395934007907826
9,41.444773240207326
10,41.455285803569005
11,41.45555129754557
12,41.45506265171857
13,41.45586243501793
14,41.455672497288624
15,41.45570002664389
16,41.45533240471863
17,41.4553124771289
18,41.45528113229157
19,41.455228144890526
20,41.45532200399591
21,41.455239075049036
22,41.455273915064176
23,39.50653732744968
24,39.91385286042736
25,41.45621677581759
26,41.45644907911944
27,40.398133985782756
28,41.456450435232576
29,39.94905789886025
30,41.45646957382471
31,39.92218186646158
32,41.45645938863729
33,41.456471070096896
34,41.45639397344678
35,41.45647152747651
36,41.45652021555434
37,41.456523840875576
38,41.45651868368575
39,41.456517502347715
40,35.132507192964056
41,41.4565158310653
42,41.45651856648853
43,41.4565141045561
44,41.45652164021385
