,Opportunity_cost
0,34.01573750843958
1,34.08737685667076
2,38.92828606086085
3,38.24783660681387
4,32.46473195557467
5,36.8578315325229
6,40.19725425834889
7,41.19498385781846
8,41.166840869125565
9,41.24466406028254
10,41.35492023934237
11,41.39022215423008
12,41.36070310961326
13,41.36151350543296
14,41.37284213009404
15,41.44683654718629
16,41.44804694836448
17,41.45154646501707
18,41.30668463721933
19,41.45529739679243
20,41.45533143180657
21,41.45611163373831
22,41.363170222540596
23,41.45600150346863
24,41.45603346697608
25,41.44623747315854
26,41.45649918809679
27,41.456497469176405
28,41.45649980270851
29,41.45650717058643
30,41.45650191100652
31,41.45649862386423
32,41.45650722004892
33,41.456513459250836
34,41.45651320891163
35,10.835844951325468
36,41.45651579117279
37,41.456523137521984
38,11.787926516758866
39,11.762183986838386
40,41.456507489938595
41,41.456502969665905
42,41.456515245364294
43,41.45651066362351
44,11.83075873815062
