,Opportunity_cost
0,33.84074079370595
1,34.7511606358261
2,36.364035904472246
3,36.95993099333799
4,37.07235125627569
5,37.04784521365411
6,37.13346322385865
7,37.1336465083215
8,37.133476928361404
9,37.133034331629894
10,37.132361464375805
11,37.133376040047324
12,37.133085292028355
13,37.13324117677859
14,37.13364219135369
15,37.13352093144521
16,37.133564238825294
17,37.13333273254942
18,37.12585622138801
19,37.133436991807315
20,37.13335425507316
21,37.133384576738074
22,37.13335569929629
23,37.13336662851292
24,37.13320738392953
25,37.13369081983527
26,37.13378109139355
27,37.133780477799405
28,37.13378075279624
29,40.726265271216285
30,41.27071847422923
31,41.260746207944116
32,41.31868669161687
33,41.391680878864996
34,41.4297093120506
35,41.43700307295195
36,41.43344095547362
37,41.452398751157105
38,41.455980640984485
39,41.45646213134399
40,41.456257331786546
41,41.4562330372513
42,8.411795922105625
43,41.4560802674311
44,7.321728361009312
