,Opportunity_cost
0,39.013537228149204
1,39.71541733757637
2,38.959254989500565
3,39.487179159751776
4,40.92220769026345
5,40.962739152962534
6,40.8806946073296
7,41.04162379898133
8,41.06910066541734
9,41.06986951032082
10,41.20580553059136
11,41.236663705590345
12,41.37800839718379
13,41.370490216661686
14,41.36074425887667
15,41.35647597402605
16,41.4488513586869
17,41.45357787325163
18,41.45322269983973
19,41.45510707986737
20,41.451569878052176
21,41.446739330751655
22,41.44674370512049
23,41.44675135177523
24,41.455254108491786
25,41.456241039978046
26,41.45645724642418
27,41.456289666443546
28,41.45616399100697
29,41.45623999926777
30,41.45633214276491
31,41.4561856916047
32,41.456371667710876
33,41.456525747261274
34,41.45650081444902
35,41.45649752938901
36,41.45649884529085
37,41.45651843032071
38,41.456527162002246
39,41.456524920117
40,41.4565260012559
41,41.45652534999323
42,41.45652026636892
43,41.4565251300583
44,41.45652611825448
