,Opportunity_cost
0,39.081191571808944
1,41.30169708760418
2,41.44137873074928
3,41.356003324958166
4,41.12935966714144
5,41.33542678462836
6,41.37188090999999
7,41.39972237906379
8,41.38751498633618
9,41.12935966714144
10,41.12935966714144
11,41.44277432056763
12,41.24322769419685
13,41.427097943711196
14,41.42902042695218
15,41.24322769419685
16,41.24322769419685
17,41.455500380743906
18,41.451470693756306
19,41.45540621578266
20,41.4563800355963
21,41.24322769419685
22,41.45602830094187
23,41.24322769419685
24,41.24322769419685
25,41.24322769419685
26,41.45590048079643
27,41.45615772500696
28,41.45622784407981
29,41.24322769419685
30,41.24322769419685
31,41.39118215661036
32,41.24322769419685
33,41.45648830290952
34,41.45648504203071
35,41.4564903385347
36,41.24322769419685
37,41.45649892751881
38,41.24322769419685
39,41.45652542424575
40,41.45652645830156
41,41.24322769419685
42,41.43074027527474
43,41.24322769419685
44,41.456523659944075
