,Opportunity_cost
0,35.83630011212962
1,35.83630011212962
2,36.83812515254423
3,36.912028575984976
4,40.57465132647799
5,41.40752028212622
6,41.40752028212622
7,41.40752028212622
8,41.40752028212622
9,41.40752028212622
10,41.40752028212622
11,41.40752028212622
12,41.40752028212622
13,41.40752028212622
14,41.40752028212622
15,41.40752028212622
16,41.40752028212622
17,41.45470342762063
18,41.40752028212622
19,41.40752028212622
20,41.40752028212622
21,41.40752028212622
22,41.40752028212622
23,41.40752028212622
24,41.40752028212622
25,41.40752028212622
26,41.40752028212622
27,41.40752028212622
28,41.40752028212622
29,41.40752028212622
30,41.40752028212622
31,41.40752028212622
32,41.40752028212622
33,41.45631329634305
34,41.40752028212622
35,41.456354046991144
36,41.40752028212622
37,41.40752028212622
38,41.40752028212622
39,41.45643065572249
40,41.40752028212622
41,41.40752028212622
42,41.40752028212622
43,41.45643501486332
44,41.40752028212622
