,Opportunity_cost
0,40.625284592293156
1,40.75338136461971
2,39.98941747928335
3,38.60260844038363
4,41.275692216835914
5,41.215814354589156
6,41.27324563066732
7,41.24491173846873
8,41.43660780532719
9,38.77144732968066
10,41.435914283774046
11,41.44552814416949
12,41.4376174395386
13,41.44122044345381
14,41.45189027039682
15,41.45195648055457
16,41.45643716301327
17,41.45634837548879
18,41.45646962996274
19,41.4564655129467
20,41.45645819253334
21,41.45645841997538
22,35.87215993964005
23,35.965747809198334
24,41.45645235456114
25,36.19731616719014
26,35.24940581874055
27,41.45647537449873
28,41.45646174630994
29,41.45644260423043
30,35.22446658123496
31,41.45646089176206
32,41.456463986796926
33,41.456427418856556
34,41.45642016318902
35,41.45644730125881
36,41.45644402094557
37,41.45644250835294
38,35.20937165732152
39,41.456428916424954
40,41.45643391526089
41,35.20104238801292
42,35.234262036068074
43,41.456470591339
44,41.45643668790184
