,Opportunity_cost
0,36.1090099935072
1,36.1090099935072
2,41.03659820763735
3,39.57685548847525
4,40.88128788503762
5,41.454474011740174
6,41.454474011740174
7,41.454474011740174
8,41.454474011740174
9,41.454474011740174
10,41.454474011740174
11,41.454474011740174
12,41.454474011740174
13,41.454474011740174
14,41.454474011740174
15,41.454474011740174
16,41.454474011740174
17,41.454474011740174
18,41.454474011740174
19,41.454474011740174
20,41.454474011740174
21,41.454474011740174
22,41.454474011740174
23,41.454474011740174
24,41.454474011740174
25,41.454474011740174
26,41.454474011740174
27,41.454474011740174
28,41.454474011740174
29,41.454474011740174
30,41.454474011740174
31,41.454474011740174
32,41.454474011740174
33,41.454474011740174
34,41.454474011740174
35,41.454474011740174
36,41.454474011740174
37,41.454474011740174
38,41.454474011740174
39,41.454474011740174
40,41.454474011740174
41,41.454474011740174
42,41.454474011740174
43,41.454474011740174
44,41.454474011740174
