,Opportunity_cost
0,36.40488276549957
1,35.84362470066546
2,41.232356365823314
3,40.88793922193789
4,41.320288609982526
5,41.286969065842925
6,39.012357054919946
7,41.432416797838854
8,36.82267500106162
9,41.421279043343674
10,41.456298295012694
11,41.456323861569615
12,41.456304630870186
13,41.45615246588996
14,41.45619734780124
15,41.45615667405782
16,41.45614877123228
17,41.45609959228822
18,41.456316206817085
19,41.45629789537064
20,41.456433195626595
21,41.45644103673412
22,41.45646199437436
23,41.45645933825008
24,41.45642177888064
25,41.45650016534411
26,41.45649761245649
27,41.45650916322367
28,41.45651113662348
29,41.4564942310727
30,41.456492923868325
31,41.45650675733194
32,41.456496231840724
33,41.45649927961421
34,41.45650930500572
35,41.456501649154625
36,41.456508725439555
37,41.456507004594016
38,41.45651058118904
39,41.4559428333586
40,41.45651022280398
41,41.45650808392999
42,41.45651016729617
43,41.45651848112639
44,41.45650834714026
