,Opportunity_cost
0,36.8161202709541
1,36.51710814335034
2,36.55685378562577
3,37.096982300870934
4,37.08651657090777
5,37.1116782901539
6,37.12353078008479
7,37.12213695681714
8,37.133747554648345
9,37.133768931900974
10,37.133675597755285
11,37.13368871385548
12,37.13361400629148
13,37.13376615043158
14,37.133769456280106
15,37.133765189388136
16,37.13376544862979
17,37.1337677853723
18,37.13376653163643
19,37.133766220763704
20,37.13376055999972
21,37.13375273947642
22,37.13375134616791
23,37.13378204107573
24,37.1337806260209
25,37.13378102979828
26,40.600955256070755
27,39.865991696400975
28,41.16831341520392
29,41.17931556392397
30,40.93355172758066
31,41.16012349623023
32,41.15481023462149
33,41.16227779511997
34,41.182489439720015
35,41.440092501149515
36,41.44713956669715
37,41.44849164219652
38,41.4472569640212
39,41.447113733663656
40,41.37020720302142
41,41.33751751367479
42,41.45503513529891
43,41.45580144158732
44,41.455356872983344
