,Opportunity_cost
0,33.66842972358079
1,33.99851259720896
2,36.70576179181573
3,36.60254450421595
4,36.57161174999861
5,36.39679350715109
6,37.12486181340873
7,37.12308770079817
8,37.11591079726238
9,37.13366232642825
10,37.12902079968438
11,37.13064351611661
12,41.0978936957223
13,40.467553715142074
14,40.4427499400633
15,41.264988190662635
16,41.28878199027246
17,41.41928395657412
18,41.419280589894896
19,41.43083740312298
20,41.4471057187778
21,41.45020001799199
22,41.45038317040901
23,41.45519878089892
24,41.45476489582424
25,41.45627932773511
26,41.43293846255641
27,41.456258486982854
28,41.456209177384686
29,41.45334282415985
30,41.45371434972092
31,41.45591319793923
32,41.424337890982116
33,41.45622229967077
34,41.45623416533296
35,41.45622143838394
36,41.456501818785014
37,41.45650971302981
38,41.44059411656356
39,41.45646200075349
40,41.456518809120745
41,41.45651718146141
42,41.4565251536901
43,41.45652246591043
44,41.45651627839903
