,Opportunity_cost,Y,C_bool
0,0.0,11628.634761643434,1
1,0.0,-756.6858892421897,0
2,0.0,9376.73260883029,0
3,0.0,-3393.3523141171763,0
4,0.0,9200.358923139873,0
5,0.0,7664.89893646555,0
6,0.0,-3138.657801054712,0
7,0.0,7206.178230481923,0
8,0.0,-3444.426585909594,0
9,0.0,955.8269914667871,0
10,0.0,-4316.352894095105,0
11,0.0,9103.697234134901,0
12,0.0,-5557.35840678273,0
13,0.0,-8088.888888888889,0
14,0.0,-3266.277116122933,0
15,0.0,4133.105184564256,1
16,0.0,399.7264998927585,0
17,0.0,-4354.508875419697,0
18,11627.8106364721,2292.955418216561,0
19,11627.766889102217,1069.5585778419136,0
20,11627.824081378605,9552.264083147316,0
21,11627.766612334502,10107.675767386834,0
22,11627.77723937915,11454.259709588989,0
23,11627.778272383783,11127.157503556968,0
24,11627.774734780915,11604.771624367375,0
25,11627.769427905227,11788.232103335793,0
26,0.0,11265.396339832434,0
27,0.0,12073.484052922007,1
28,12073.852233312153,11709.255161824707,0
29,12073.889473377994,13064.653920387733,1
30,13064.815415693929,12494.934559022146,1
31,13064.831159111181,13356.262311505141,1
32,13357.58907569589,13353.612892929592,1
33,13357.601168001882,13454.507866562562,1
34,13454.976152252551,13709.788747216704,1
35,13709.19921687082,13836.716244104373,1
36,13835.559051403747,13534.001654522572,1
37,13835.513461465329,13266.62450152511,1
38,13835.549068608087,14310.699049670613,1
39,14310.795559430224,12463.273376959622,0
40,14310.805715474493,13711.423256319265,1
41,14310.773711437958,14337.400855290498,1
42,14338.369734111477,11067.998045121021,1
43,14338.439677916867,14010.665212425525,1
44,14338.35006151053,13444.819743749209,1
45,14338.405690706679,13956.319564639742,1
46,14338.432335788595,13852.690366216528,1
47,14338.384133430249,13801.338464475506,1
48,14338.391929305133,14437.795015010977,1
49,14439.19759285199,14410.438486890504,1
50,14439.213577107843,13580.060946747211,1
51,14439.174370045324,13109.150548996871,1
52,14439.195153186565,12899.3500129648,0
53,14439.205612374937,13159.835183403235,1
54,14439.219789167531,14343.786260683135,1
55,14439.215680826426,12543.077030649749,1
56,14439.24116819963,12422.796740358499,1
57,14439.18444533881,14333.89873174209,1
58,14439.210429363558,14642.75625539252,1
59,14640.261513728923,14661.768142633204,1
60,14661.598874488604,14614.789485093728,1
61,14661.593789497923,14362.948768002778,1
62,14661.620671590226,13288.049035535216,1
63,14661.579890070478,13323.4619544649,1
64,14661.621501673222,14415.71976305878,1
65,14661.608032884342,13531.784738038137,1
66,14661.566593972575,13059.497354129178,1
67,14661.594471007753,14531.854666874888,1
