,Opportunity_cost,Y,C_bool
0,0.0,778.0554825218496,0
1,0.0,3909.8349221150056,0
2,0.0,9023.87070337903,0
3,0.0,-7538.888888888889,0
4,0.0,9197.618320550315,0
5,0.0,-1017.0030280836181,0
6,0.0,5896.293359206993,0
7,0.0,6956.47296043015,0
8,0.0,1844.2314708373015,0
9,0.0,2489.281262579534,0
10,0.0,-4333.325676492358,0
11,0.0,600.2345711634771,0
12,0.0,8807.586813890017,0
13,0.0,-4866.418797061831,0
14,0.0,3605.4820543528695,0
15,0.0,-1472.8826145002977,0
16,0.0,6065.427681026686,0
17,0.0,3432.165580397188,0
18,0.0,12768.34765905498,1
19,12765.607680669682,10153.016853973073,0
20,12765.60787582306,12541.490281505734,0
21,12765.644115576324,12824.795629861203,1
22,12823.570629589889,11399.586693343688,0
23,12823.553376917529,12850.838015534664,1
24,12851.998903126263,12483.97294743588,1
25,12851.999844103753,12556.336838645655,1
26,12851.994283660779,12590.984111705871,1
27,12852.035030485458,12603.93583513987,0
28,12852.012469103396,12806.488126408432,0
29,12852.030086333949,12714.561583595436,1
30,12852.025133626752,11970.207261786734,0
31,12852.00866408472,12720.143822340728,1
32,12851.975413269965,12764.694212918897,1
33,12852.003500144037,12625.300869620092,1
34,12852.001168001882,13262.152817525268,1
35,13264.261435346225,13149.218271032827,1
36,13264.229984462743,12039.680013593526,0
37,13264.282239808195,12933.8075906055,1
38,13264.251778025462,12558.053207680734,1
39,13264.262665763443,13149.296601633652,1
40,13264.241699275584,12639.866253895534,0
41,13264.236524426346,13266.72477003191,1
42,13266.007985034697,11835.702816068806,0
43,13266.025379506844,13371.193209030509,1
44,13373.584306984381,12516.525927384331,1
45,13373.591441875145,12705.563145066651,1
46,13373.614729853143,13441.11974374921,1
47,13441.059093734837,13186.061799722847,1
48,13441.035201944,13187.97031659041,1
49,13441.06693501214,13137.009335258193,1
50,13441.022556308797,11703.170850285329,1
51,13441.011712147661,12413.380103313862,1
52,13441.060838591004,13046.85226629764,1
53,13441.008813622577,12367.965066965307,0
54,13441.00622605899,13393.833616082515,1
55,13441.057717952526,13457.819514677674,1
56,13457.566095176464,12661.038913873086,1
57,13457.535674697716,12911.172213521448,1
58,13457.543785148537,13110.948589459362,1
59,13457.594258141782,13107.044938519759,1
60,13457.534442886672,13246.392086317937,1
61,13457.561428935096,12827.803902524567,1
62,13457.544143640482,13496.680256140029,1
63,13496.052537670266,13287.76382984717,1
64,13496.068998810304,13530.56058059004,1
65,13530.42435262679,12987.012470330621,1
66,13530.369291844958,13584.998267433428,1
67,13586.529975402824,13038.116914219876,1
