,Opportunity_cost,Y,C_bool
0,0.0,2199.6226336299897,0
1,0.0,10579.239356453767,1
2,0.0,-1182.4492323940522,0
3,0.0,-3510.5874163678955,0
4,0.0,-111.56675424147397,0
5,0.0,-6105.555555555552,0
6,0.0,13666.905231697016,1
7,0.0,-1293.666839107127,0
8,0.0,-4138.88888888889,0
9,0.0,-3350.0248174335347,0
10,0.0,-1615.8035628966627,0
11,0.0,2516.792128173367,0
12,0.0,7310.4869478068995,1
13,0.0,-8088.888888888889,0
14,0.0,3379.9135629969533,0
15,0.0,9308.941187990305,0
16,0.0,6242.620885153354,0
17,0.0,-7905.555555555555,0
18,13665.488620606528,12033.681285049348,1
19,13665.484844640874,12687.876496030465,1
20,13665.484746130287,12856.132796043974,1
21,13665.467405747971,13402.048173869665,1
22,13665.500966844898,13821.916225482213,1
23,13821.596315002555,12891.05338900206,1
24,13821.626654224228,12493.094526811099,1
25,13821.590639299118,14147.570073726452,1
26,14147.996466973265,13204.786345904049,1
27,14148.011667884783,13388.083805951337,1
28,14148.012469103396,14055.620177667779,1
29,14148.014119631964,13080.526333500304,1
30,14148.025133626754,13312.086777713554,1
31,14148.00866408472,14229.50860637022,1
32,14229.600000841963,13729.046178609467,1
33,14229.603500144038,13968.01289292959,1
34,14229.601168001882,13905.885245419628,1
35,14229.551358130819,14323.327747915244,1
36,14320.820441816371,14494.366518305125,1
37,14493.597863797253,13536.854129780839,1
38,14493.58067112996,13610.291704624113,1
39,14493.598244120663,13598.593511883493,1
40,14493.564530726271,13763.136239833744,1
41,14493.624377415905,13913.476102961595,1
42,14493.61625626326,13398.400076708267,1
43,14493.584865586108,13440.644603280385,1
44,14493.58860205704,13895.090224733362,1
45,14493.63967791687,11170.99757887116,1
46,14493.586476114846,14451.225826482583,1
47,14493.608632507065,14172.494978871626,1
48,14493.594364236867,13690.360707427926,1
49,14493.624127570707,14001.607551015568,1
50,14493.576812162226,14165.091043241195,1
51,14493.606437619574,13461.867605252555,1
52,14493.657281812006,13086.457707560152,1
53,14493.585345383883,14224.668040261728,1
54,14493.595905603837,13301.901638563162,1
55,14493.572527160704,13940.86616055725,1
56,14493.582090319025,13922.856764244912,1
57,14493.59268597851,13887.99891359475,1
58,14493.63215683974,13498.517108124319,1
59,14493.559618867808,14113.124104837685,1
60,14493.559985082411,13930.606656537833,1
61,14493.633130297094,14350.753341674847,1
62,14493.611430279841,12935.013440157021,1
63,14493.610559190225,14203.917127232295,1
64,14493.604091459843,12032.416353272456,1
65,14493.605905312746,14526.539851090665,1
66,14520.798502053174,14129.480102030353,1
67,14520.840005835033,13570.610250648768,1
