,Opportunity_cost,Y,C_bool
0,0.0,2356.951551801434,0
1,0.0,2844.5172384107627,0
2,0.0,-4688.968509428893,0
3,0.0,4884.893951853481,0
4,0.0,-3509.847118674258,0
5,0.0,2911.1730426363647,0
6,0.0,-2889.184952596347,0
7,0.0,4866.714950327023,0
8,0.0,6599.301295569734,0
9,0.0,-4333.207090265912,0
10,0.0,6954.542864222898,0
11,0.0,-3266.820635653551,0
12,0.0,12242.963887344462,1
13,0.0,161.11111111111313,0
14,0.0,7068.871086128933,0
15,0.0,8305.640659432796,0
16,0.0,-1638.3429892092481,0
17,0.0,-104.86550934498518,0
18,12244.459381821269,-5454.644350761821,0
19,12244.452125114127,-14.71382442405229,0
20,12244.457722284034,11941.878798234133,1
21,12244.493481219082,12011.052966379273,0
22,12244.459636348503,12305.88700543293,1
23,12306.391672164757,12112.16699768493,1
24,12306.382773760955,12784.047532227705,1
25,12784.802537647736,12311.037828057357,1
26,12784.770944982823,12954.34400978019,1
27,12951.143293330826,12217.486251399816,1
28,12951.16628040418,12315.2534156646,1
29,12951.144949357084,12594.162566051073,1
30,12951.20342975636,12658.987167132915,1
31,12951.17897153713,12307.10727121852,1
32,12951.164641821868,10983.388756501066,1
33,12951.197303664369,13525.660001720651,1
34,13527.233070434695,13137.398853552868,1
35,13527.183609524056,12895.258888045706,1
36,13527.201746817136,13203.677309658477,1
37,13527.208637377877,13815.597467506515,1
38,13815.767336457822,13132.387895936308,1
39,13815.774243316218,13305.559174047501,1
40,13815.75174936064,13646.421189428858,1
41,13815.753989362755,12590.688069195281,1
42,13815.747670719695,13544.142803826478,1
43,13815.759725423879,14025.282737035584,1
44,14025.854532361704,10823.334807774474,1
45,14025.867521330172,12197.468577826421,1
46,14025.91342643076,13722.260712967127,1
47,14025.87802152189,14200.21798423629,1
48,14199.177281230879,14594.518913977998,1
49,14595.986961019737,13966.5185178075,1
50,14595.999318371361,14273.357041989602,1
51,14596.03093906734,13652.157562381753,1
52,14595.997592640984,14196.71187288085,1
53,14595.970287822141,11915.873674506158,1
54,14595.94116018753,13296.445435936797,1
55,14596.007961356336,14277.738869127465,1
56,14595.955760802755,13849.238636108053,1
57,14595.973198841642,13605.72790607817,1
58,14596.01237655713,13552.049246189003,1
59,14595.95135697833,14160.097341737152,1
60,14595.958339778543,13594.008738329581,1
61,14596.002593166957,13464.13911282055,1
62,14596.018953775638,14503.196737575627,1
63,14596.013355669358,14354.822683787443,1
64,14596.01123642428,12837.106466649191,1
65,14595.933880662953,13983.710690106247,1
66,14596.024454559505,14563.549723674147,1
67,14595.975134114098,13196.6769452743,1
