,X1,X2,Opportunity_cost,Y,C_bool
0,4.75,0.7500000000000001,0.0,13.124333649816778,1
1,2.25,1.7500000000000002,0.0,33.82878420222303,0
2,0.25,1.25,0.0,36.109008665867535,1
3,1.7500000000000002,4.75,0.0,24.69060066194452,0
4,3.75,4.25,0.0,25.94222654980129,1
5,4.25,0.25,0.0,14.10967146502945,1
6,2.75,3.75,0.0,23.140268031552246,1
7,0.7500000000000001,2.75,0.0,34.22140591360616,1
8,3.250000000000001,2.25,0.0,38.54203698046764,0
9,1.25,3.250000000000001,0.0,33.58211209443137,1
10,1.5810071401570347,1.5788417609153649,36.191829729774355,32.401553044884544,1
