,Opportunity_cost
0,190.12500012730325
1,190.12500012730325
2,190.12500012730325
3,223.07762895405713
4,238.7312176631815
5,252.87299204686428
6,252.87299204686428
7,252.87299204686428
8,252.87299204686428
9,268.70279512457375
10,268.77554850645765
11,268.77554850645765
12,268.78701354084046
13,268.78701354084046
14,268.78701354084046
15,268.78701354084046
16,268.78701354084046
17,268.78701354084046
18,268.78701354084046
19,268.78701354084046
20,268.78701354084046
21,268.78701354084046
22,268.78701354084046
23,268.78701354084046
24,268.78701354084046
25,268.78701354084046
26,268.78701354084046
27,268.78701354084046
28,268.78701354084046
29,268.78701354084046
30,268.78701354084046
31,268.78701354084046
32,268.78701354084046
33,268.78701354084046
34,268.78701354084046
35,268.78701354084046
36,268.78701354084046
37,268.78701354084046
38,268.78701354084046
39,268.78701354084046
40,268.78701354084046
41,268.78701354084046
42,268.78701354084046
43,268.78701354084046
44,268.78701354084046
