,Opportunity_cost
0,163.12500005623332
1,260.50080785403816
2,260.50080785403816
3,260.50080785403816
4,260.50080785403816
5,266.64330607312104
6,266.64330607312104
7,266.64330607312104
8,268.77297231528803
9,268.77297231528803
10,268.77297231528803
11,268.786630085043
12,268.786630085043
13,268.786630085043
14,268.786630085043
15,268.786630085043
16,268.786630085043
17,268.786630085043
18,268.786630085043
19,268.786630085043
20,268.786630085043
21,268.786630085043
22,268.786630085043
23,268.786630085043
24,268.786630085043
25,268.786630085043
26,268.786630085043
27,268.786630085043
28,268.786630085043
29,268.786630085043
30,268.786630085043
31,268.786630085043
32,268.786630085043
33,268.786630085043
34,268.786630085043
35,268.786630085043
36,268.786630085043
37,268.786630085043
38,268.786630085043
39,268.786630085043
40,268.786630085043
41,268.786630085043
42,268.786630085043
43,268.786630085043
44,268.786630085043
