,Opportunity_cost
0,172.12499933294723
1,212.2206942708629
2,212.2206942708629
3,212.2206942708629
4,212.2206942708629
5,233.95494635725677
6,248.9104824646125
7,248.9104824646125
8,248.9104824646125
9,267.82741997072276
10,268.7638982136816
11,268.78316665053734
12,268.7831693488763
13,268.7831693488763
14,268.7831693488763
15,268.7831693488763
16,268.7831693488763
17,268.7831693488763
18,268.7831693488763
19,268.7831693488763
20,268.7831693488763
21,268.7831693488763
22,268.7831693488763
23,268.7831693488763
24,268.7831693488763
25,268.7831693488763
26,268.7831693488763
27,268.7831693488763
28,268.7831693488763
29,268.7831693488763
30,268.7831693488763
31,268.7831693488763
32,268.7831693488763
33,268.7831693488763
34,268.7831693488763
35,268.7831693488763
36,268.7831693488763
37,268.7831693488763
38,268.7831693488763
39,268.7831693488763
40,268.7831693488763
41,268.7831693488763
42,268.7831693488763
43,268.7831693488763
44,268.7831693488763
