,Opportunity_cost
0,190.12499961331903
1,190.12499961331903
2,190.12499961331903
3,252.33122269579994
4,259.94538184721654
5,259.94538184721654
6,267.5362178487811
7,267.5362178487811
8,268.5513005269261
9,268.5513005269261
10,268.74797621619484
11,268.77364972518836
12,268.78464271551985
13,268.78464271551985
14,268.78464271551985
15,268.78464271551985
16,268.78464271551985
17,268.78464271551985
18,268.78464271551985
19,268.78464271551985
20,268.78464271551985
21,268.78464271551985
22,268.78464271551985
23,268.78464271551985
24,268.78464271551985
25,268.78464271551985
26,268.78464271551985
27,268.78464271551985
28,268.78464271551985
29,268.78464271551985
30,268.78464271551985
31,268.78464271551985
32,268.78464271551985
33,268.78464271551985
34,268.78464271551985
35,268.78464271551985
36,268.78464271551985
37,268.78464271551985
38,268.78464271551985
39,268.78464271551985
40,268.78464271551985
41,268.78464271551985
42,268.78464271551985
43,268.78464271551985
44,268.78464271551985
