,Opportunity_cost
0,176.62499948442473
1,210.60761050612658
2,210.60761050612658
3,245.20808426705318
4,261.28432840667426
5,261.28432840667426
6,261.28432840667426
7,261.28432840667426
8,265.8449918909339
9,266.0793965332876
10,268.57448020808977
11,268.77054344534827
12,268.77054344534827
13,268.7822469189674
14,268.7822469189674
15,268.7822469189674
16,268.7822469189674
17,268.7822469189674
18,268.7822469189674
19,268.7822469189674
20,268.7822469189674
21,268.7822469189674
22,268.7822469189674
23,268.7822469189674
24,268.7822469189674
25,268.7822469189674
26,268.7822469189674
27,268.7822469189674
28,268.7822469189674
29,268.7822469189674
30,268.7822469189674
31,268.7822469189674
32,268.7822469189674
33,268.7822469189674
34,268.7822469189674
35,268.7822469189674
36,268.7822469189674
37,268.7822469189674
38,268.7822469189674
39,268.7822469189674
40,268.7822469189674
41,268.7822469189674
42,268.7822469189674
43,268.7822469189674
44,268.7822469189674
