,Opportunity_cost
0,0.0
1,0.0
2,0.0
3,0.0
4,250.43968667731883
5,262.4832827230919
6,267.39502720114183
7,268.18976652061457
8,268.18976706786606
9,268.18976706786606
10,268.69681455164226
11,268.7739990087135
12,268.7739990087135
13,268.78696227993004
14,268.78696227993004
15,268.78696227993004
16,268.78696227993004
17,268.78696227993004
18,268.78696227993004
19,268.78696227993004
20,268.78696227993004
21,268.78696227993004
22,268.78696227993004
23,268.78696227993004
24,268.78696227993004
25,268.78696227993004
26,268.78696227993004
27,268.78696227993004
28,268.78696227993004
29,268.78696227993004
30,268.78696227993004
31,268.78696227993004
32,268.78696227993004
33,268.78696227993004
34,268.78696227993004
35,268.78696227993004
36,268.78696227993004
37,268.78696227993004
38,268.78696227993004
39,268.78696227993004
40,268.78696227993004
41,268.78696227993004
42,268.78696227993004
43,268.78696227993004
44,268.78696227993004
